"ensembl_gene_id"	"gene_biotype"	"external_gene_name"
"ENSRNOG00000059359"	"miRNA"	"AABR07001416.2"
"ENSRNOG00000059393"	"snRNA"	"RF00026"
"ENSRNOG00000059546"	"lincRNA"	"AABR07001448.1"
"ENSRNOG00000059551"	"protein_coding"	"RGD1560718"
"ENSRNOG00000059690"	"snoRNA"	"RF00603"
"ENSRNOG00000059769"	"miRNA"	"AABR07000356.1"
"ENSRNOG00000059861"	"lincRNA"	"AC128394.3"
"ENSRNOG00000059864"	"snoRNA"	"RF00560"
"ENSRNOG00000059866"	"antisense"	"AABR07001432.1"
"ENSRNOG00000059898"	"lincRNA"	"LOC100909599"
"ENSRNOG00000059913"	"lincRNA"	"AABR07001599.1"
"ENSRNOG00000059930"	"snoRNA"	"RF00560"
"ENSRNOG00000059948"	"snoRNA"	"RF00105"
"ENSRNOG00000060021"	"protein_coding"	"Txlnb"
"ENSRNOG00000060033"	"snoRNA"	"RF00560"
"ENSRNOG00000060056"	"snRNA"	"RF00026"
"ENSRNOG00000060227"	"snRNA"	"RF00026"
"ENSRNOG00000060284"	"lincRNA"	"AABR07000436.1"
"ENSRNOG00000060323"	"lincRNA"	"AABR07001006.1"
"ENSRNOG00000060376"	"lincRNA"	"LOC100910237"
"ENSRNOG00000060413"	"lincRNA"	"AABR07001416.3"
"ENSRNOG00000060438"	"lincRNA"	"AABR07001634.1"
"ENSRNOG00000060475"	"lincRNA"	"AABR07001555.1"
"ENSRNOG00000060603"	"protein_coding"	"Nhsl1"
"ENSRNOG00000060610"	"protein_coding"	"AABR07071848.1"
"ENSRNOG00000060657"	"miRNA"	"AABR07000404.1"
"ENSRNOG00000060926"	"lincRNA"	"AABR07001001.1"
"ENSRNOG00000060972"	"protein_coding"	"Heca"
"ENSRNOG00000060990"	"lincRNA"	"AABR07000382.1"
"ENSRNOG00000060991"	"TEC"	"AABR07001432.2"
"ENSRNOG00000061057"	"lincRNA"	"AABR07001762.1"
"ENSRNOG00000061316"	"protein_coding"	"LOC102547056"
"ENSRNOG00000061372"	"lincRNA"	"AABR07000968.2"
"ENSRNOG00000061383"	"snRNA"	"RF00066"
"ENSRNOG00000061518"	"lincRNA"	"AC142421.2"
"ENSRNOG00000061678"	"snoRNA"	"RF00609"
"ENSRNOG00000061685"	"misc_RNA"	"RF01518"
"ENSRNOG00000061719"	"lincRNA"	"AABR07001623.1"
"ENSRNOG00000061741"	"protein_coding"	"AABR07000989.1"
"ENSRNOG00000061755"	"snoRNA"	"RF00340"
"ENSRNOG00000061761"	"lincRNA"	"AABR07000723.2"
"ENSRNOG00000061806"	"snoRNA"	"RF00421"
"ENSRNOG00000001488"	"protein_coding"	"Psmb1"
"ENSRNOG00000001489"	"protein_coding"	"Tbp"
"ENSRNOG00000001490"	"protein_coding"	"Pdcd2"
"ENSRNOG00000001492"	"protein_coding"	"Slc8a2"
"ENSRNOG00000001493"	"protein_coding"	"Kptn"
"ENSRNOG00000001494"	"protein_coding"	"Napa"
"ENSRNOG00000002628"	"protein_coding"	"LOC108348133"
"ENSRNOG00000002641"	"protein_coding"	"Vom2r28"
"ENSRNOG00000008815"	"protein_coding"	"Fbxo46"
"ENSRNOG00000009146"	"protein_coding"	"Vom2r26"
"ENSRNOG00000010994"	"protein_coding"	"Has1"
"ENSRNOG00000011174"	"protein_coding"	"Fpr1"
"ENSRNOG00000011234"	"protein_coding"	"AC091336.1"
"ENSRNOG00000011262"	"protein_coding"	"Bicra"
"ENSRNOG00000011282"	"protein_coding"	"Ppp2r1a"
"ENSRNOG00000011346"	"protein_coding"	"Ehd2"
"ENSRNOG00000011675"	"protein_coding"	"Zfp40"
"ENSRNOG00000012692"	"protein_coding"	"Riok2"
"ENSRNOG00000012988"	"protein_coding"	"Lix1"
"ENSRNOG00000013023"	"protein_coding"	"Nop53"
"ENSRNOG00000013395"	"protein_coding"	"Pglyrp1"
"ENSRNOG00000013548"	"protein_coding"	"Selenow"
"ENSRNOG00000013767"	"protein_coding"	"Ccdc61"
"ENSRNOG00000013847"	"protein_coding"	"Nova2"
"ENSRNOG00000013890"	"protein_coding"	"Crx"
"ENSRNOG00000014132"	"protein_coding"	"Mypop"
"ENSRNOG00000014181"	"protein_coding"	"Vom1r61"
"ENSRNOG00000014186"	"protein_coding"	"Zswim9"
"ENSRNOG00000014193"	"protein_coding"	"Lig1"
"ENSRNOG00000014252"	"protein_coding"	"Irf2bp1"
"ENSRNOG00000014256"	"protein_coding"	"Foxa3"
"ENSRNOG00000014353"	"protein_coding"	"Sympk"
"ENSRNOG00000014434"	"protein_coding"	"Chd1"
"ENSRNOG00000014787"	"protein_coding"	"Cabp5"
"ENSRNOG00000014791"	"protein_coding"	"Peg3"
"ENSRNOG00000014984"	"protein_coding"	"Dmwd"
"ENSRNOG00000015071"	"protein_coding"	"Zim1"
"ENSRNOG00000015085"	"protein_coding"	"Dmpk"
"ENSRNOG00000015128"	"protein_coding"	"Sae1"
"ENSRNOG00000015229"	"protein_coding"	"Zc3h4"
"ENSRNOG00000015230"	"protein_coding"	"Ermard"
"ENSRNOG00000015254"	"protein_coding"	"Olr3"
"ENSRNOG00000015271"	"protein_coding"	"Zfp418"
"ENSRNOG00000015289"	"protein_coding"	"Olr7"
"ENSRNOG00000015293"	"protein_coding"	"Tcte3"
"ENSRNOG00000015304"	"protein_coding"	"Tmem160"
"ENSRNOG00000015322"	"protein_coding"	"Zfp78"
"ENSRNOG00000015376"	"protein_coding"	"Npas1"
"ENSRNOG00000015413"	"protein_coding"	"Qpctl"
"ENSRNOG00000015456"	"protein_coding"	"Zfp787"
"ENSRNOG00000015517"	"protein_coding"	"Zfp444"
"ENSRNOG00000015527"	"protein_coding"	"LOC100912013"
"ENSRNOG00000015597"	"protein_coding"	"LOC100125364"
"ENSRNOG00000015598"	"protein_coding"	"Zfp772"
"ENSRNOG00000015707"	"protein_coding"	"AABR07002241.1"
"ENSRNOG00000015743"	"protein_coding"	"Rfpl4a"
"ENSRNOG00000015753"	"protein_coding"	"Epn1"
"ENSRNOG00000015825"	"protein_coding"	"Aurkc"
"ENSRNOG00000015844"	"protein_coding"	"Snrpd2"
"ENSRNOG00000015852"	"protein_coding"	"Arhgap35"
"ENSRNOG00000015860"	"protein_coding"	"Gipr"
"ENSRNOG00000015865"	"protein_coding"	"Ap2s1"
"ENSRNOG00000015914"	"protein_coding"	"U2af2"
"ENSRNOG00000015948"	"protein_coding"	"Slc1a5"
"ENSRNOG00000015956"	"protein_coding"	"Usp29"
"ENSRNOG00000015997"	"protein_coding"	"Ccdc106"
"ENSRNOG00000016055"	"protein_coding"	"Fkrp"
"ENSRNOG00000016145"	"protein_coding"	"Strn4"
"ENSRNOG00000016274"	"protein_coding"	"Zfp580"
"ENSRNOG00000016279"	"protein_coding"	"Zfp865"
"ENSRNOG00000016362"	"protein_coding"	"Gpr4"
"ENSRNOG00000016367"	"protein_coding"	"Vasp"
"ENSRNOG00000016434"	"protein_coding"	"Prkd2"
"ENSRNOG00000016565"	"protein_coding"	"Zfp524"
"ENSRNOG00000016574"	"protein_coding"	"Fiz1"
"ENSRNOG00000016603"	"protein_coding"	"Rtn2"
"ENSRNOG00000016608"	"protein_coding"	"Zfp579"
"ENSRNOG00000016687"	"protein_coding"	"Ssc5d"
"ENSRNOG00000016701"	"protein_coding"	"Gng8"
"ENSRNOG00000016756"	"protein_coding"	"Ptgir"
"ENSRNOG00000016770"	"protein_coding"	"Calm3"
"ENSRNOG00000016825"	"protein_coding"	"Cd3eap"
"ENSRNOG00000016829"	"protein_coding"	"Isoc2b"
"ENSRNOG00000016837"	"protein_coding"	"Ckm"
"ENSRNOG00000016863"	"protein_coding"	"Pnma8b"
"ENSRNOG00000016877"	"protein_coding"	"Shisa7"
"ENSRNOG00000016907"	"protein_coding"	"Ppp5c"
"ENSRNOG00000016930"	"protein_coding"	"Ube2s"
"ENSRNOG00000017069"	"protein_coding"	"Mark4"
"ENSRNOG00000017127"	"protein_coding"	"Rpl28"
"ENSRNOG00000017198"	"protein_coding"	"Hif3a"
"ENSRNOG00000017306"	"pseudogene"	"AABR07071876.1"
"ENSRNOG00000017386"	"protein_coding"	"Il11"
"ENSRNOG00000017448"	"protein_coding"	"Exoc3l2"
"ENSRNOG00000017463"	"protein_coding"	"Bloc1s3"
"ENSRNOG00000017468"	"protein_coding"	"Trappc6a"
"ENSRNOG00000017508"	"protein_coding"	"Kmt5c"
"ENSRNOG00000017519"	"protein_coding"	"LOC102557244"
"ENSRNOG00000017620"	"protein_coding"	"Ceacam11"
"ENSRNOG00000017673"	"protein_coding"	"Brsk1"
"ENSRNOG00000017692"	"protein_coding"	"Ppp1r37"
"ENSRNOG00000017699"	"protein_coding"	"Mill1"
"ENSRNOG00000017753"	"protein_coding"	"Ercc2"
"ENSRNOG00000017795"	"protein_coding"	"Hspbp1"
"ENSRNOG00000017839"	"protein_coding"	"Ercc1"
"ENSRNOG00000018090"	"protein_coding"	"Ppp6r1"
"ENSRNOG00000018101"	"protein_coding"	"Klc3"
"ENSRNOG00000018217"	"protein_coding"	"Syt5"
"ENSRNOG00000018250"	"protein_coding"	"Tnni3"
"ENSRNOG00000018255"	"protein_coding"	"Clptm1"
"ENSRNOG00000018402"	"protein_coding"	"Apoc2"
"ENSRNOG00000018405"	"protein_coding"	"Apoc4"
"ENSRNOG00000018426"	"protein_coding"	"NEWGENE_2134"
"ENSRNOG00000018454"	"protein_coding"	"Apoe"
"ENSRNOG00000018458"	"protein_coding"	"Ncr1"
"ENSRNOG00000018556"	"protein_coding"	"Tomm40"
"ENSRNOG00000018616"	"protein_coding"	"Cdc42ep5"
"ENSRNOG00000018621"	"protein_coding"	"Leng9"
"ENSRNOG00000018642"	"protein_coding"	"Leng8"
"ENSRNOG00000018730"	"protein_coding"	"Nectin2"
"ENSRNOG00000018953"	"protein_coding"	"Cblc"
"ENSRNOG00000019082"	"protein_coding"	"LOC103690016"
"ENSRNOG00000019127"	"protein_coding"	"Zfp606"
"ENSRNOG00000019202"	"protein_coding"	"PVR"
"ENSRNOG00000019260"	"protein_coding"	"Ceacam20"
"ENSRNOG00000019280"	"protein_coding"	"AABR07002093.1"
"ENSRNOG00000019376"	"protein_coding"	"Zfp329"
"ENSRNOG00000019416"	"protein_coding"	"Zfp61"
"ENSRNOG00000019427"	"protein_coding"	"Tescl"
"ENSRNOG00000019432"	"protein_coding"	"Lypd5"
"ENSRNOG00000019440"	"protein_coding"	"Kcnn4"
"ENSRNOG00000019453"	"protein_coding"	"Rps5"
"ENSRNOG00000019596"	"protein_coding"	"Smg9"
"ENSRNOG00000019623"	"protein_coding"	"AABR07002065.1"
"ENSRNOG00000019626"	"protein_coding"	"Slc27a5"
"ENSRNOG00000019802"	"protein_coding"	"Zfp428"
"ENSRNOG00000019862"	"protein_coding"	"Pinlyp"
"ENSRNOG00000019915"	"protein_coding"	"Xrcc1"
"ENSRNOG00000019982"	"protein_coding"	"Ethe1"
"ENSRNOG00000019999"	"protein_coding"	"Lypd3"
"ENSRNOG00000020057"	"protein_coding"	"Tex101"
"ENSRNOG00000021390"	"protein_coding"	"Meis3"
"ENSRNOG00000021493"	"protein_coding"	"Prdm9"
"ENSRNOG00000021800"	"protein_coding"	"Zfp541"
"ENSRNOG00000021913"	"protein_coding"	"Nlrp9"
"ENSRNOG00000021996"	"protein_coding"	"Nlrp4"
"ENSRNOG00000022129"	"protein_coding"	"Galp"
"ENSRNOG00000022227"	"processed_pseudogene"	"AABR07002564.1"
"ENSRNOG00000022742"	"protein_coding"	"Zfp954"
"ENSRNOG00000022994"	"protein_coding"	"Nlrp5"
"ENSRNOG00000024065"	"protein_coding"	"Zfp575"
"ENSRNOG00000024243"	"protein_coding"	"Cadm4"
"ENSRNOG00000024257"	"protein_coding"	"Irgc"
"ENSRNOG00000024376"	"protein_coding"	"Zfp111"
"ENSRNOG00000024630"	"protein_coding"	"Igsf23"
"ENSRNOG00000025350"	"protein_coding"	"Ppp1r13l"
"ENSRNOG00000025890"	"protein_coding"	"Opa3"
"ENSRNOG00000025949"	"protein_coding"	"Vom1r22"
"ENSRNOG00000026569"	"protein_coding"	"LOC102555377"
"ENSRNOG00000026764"	"protein_coding"	"Pla2g4c"
"ENSRNOG00000026861"	"protein_coding"	"AABR07002071.1"
"ENSRNOG00000026891"	"protein_coding"	"AC093995.1"
"ENSRNOG00000027288"	"protein_coding"	"Psgb1"
"ENSRNOG00000027436"	"protein_coding"	"Zfp324"
"ENSRNOG00000027459"	"protein_coding"	"Zbtb45"
"ENSRNOG00000027487"	"protein_coding"	"Trim28"
"ENSRNOG00000027514"	"protein_coding"	"Ube2m"
"ENSRNOG00000027550"	"protein_coding"	"Mzf1"
"ENSRNOG00000027607"	"protein_coding"	"Ceacam3"
"ENSRNOG00000027705"	"protein_coding"	"Nlrp4b"
"ENSRNOG00000027733"	"protein_coding"	"Lair1"
"ENSRNOG00000027808"	"protein_coding"	"Lilra5"
"ENSRNOG00000027811"	"protein_coding"	"Lilrb4"
"ENSRNOG00000027843"	"protein_coding"	"Kir3dl1"
"ENSRNOG00000027855"	"protein_coding"	"Fcar"
"ENSRNOG00000027919"	"protein_coding"	"Rdh13"
"ENSRNOG00000027936"	"protein_coding"	"Ccdc8"
"ENSRNOG00000027942"	"protein_coding"	"Eps8l1"
"ENSRNOG00000027944"	"protein_coding"	"Pnma8a"
"ENSRNOG00000028041"	"protein_coding"	"Tnnt1"
"ENSRNOG00000028273"	"protein_coding"	"Tmem150b"
"ENSRNOG00000028449"	"protein_coding"	"LOC100364457"
"ENSRNOG00000028617"	"protein_coding"	"LOC108349752"
"ENSRNOG00000028628"	"protein_coding"	"LOC100911196"
"ENSRNOG00000028767"	"protein_coding"	"AABR07001926.1"
"ENSRNOG00000028807"	"protein_coding"	"Vom1r20"
"ENSRNOG00000028877"	"protein_coding"	"Vom1r42"
"ENSRNOG00000028882"	"protein_coding"	"Vom1r45"
"ENSRNOG00000029022"	"protein_coding"	"Zfp112"
"ENSRNOG00000029336"	"protein_coding"	"Zfp180"
"ENSRNOG00000029399"	"protein_coding"	"Bcam"
"ENSRNOG00000029458"	"protein_coding"	"Vom2r15"
"ENSRNOG00000029485"	"protein_coding"	"Psg29"
"ENSRNOG00000029745"	"protein_coding"	"AABR07002677.1"
"ENSRNOG00000029852"	"protein_coding"	"Vom1r41"
"ENSRNOG00000030070"	"protein_coding"	"Olr8"
"ENSRNOG00000030127"	"protein_coding"	"Eml2"
"ENSRNOG00000030886"	"protein_coding"	"Vom1r59"
"ENSRNOG00000031005"	"unprocessed_pseudogene"	"AABR07002523.1"
"ENSRNOG00000031113"	"protein_coding"	"Zscan22"
"ENSRNOG00000031178"	"protein_coding"	"LOC100362054"
"ENSRNOG00000031210"	"protein_coding"	"Vmn1r83"
"ENSRNOG00000031328"	"protein_coding"	"Zfp110"
"ENSRNOG00000031391"	"protein_coding"	"Ceacam16"
"ENSRNOG00000031459"	"protein_coding"	"Zfp128"
"ENSRNOG00000031562"	"protein_coding"	"Vom2r31"
"ENSRNOG00000031899"	"protein_coding"	"Vom1r36"
"ENSRNOG00000032062"	"protein_coding"	"AABR07002140.2"
"ENSRNOG00000032226"	"protein_coding"	"Vom1r43"
"ENSRNOG00000032625"	"protein_coding"	"AC118165.1"
"ENSRNOG00000032699"	"protein_coding"	"Ttyh1"
"ENSRNOG00000032817"	"protein_coding"	"Vom1r46"
"ENSRNOG00000032819"	"protein_coding"	"Vom1r62"
"ENSRNOG00000032891"	"protein_coding"	"Obox2"
"ENSRNOG00000032913"	"protein_coding"	"Rasl2-9"
"ENSRNOG00000032940"	"protein_coding"	"AC093995.2"
"ENSRNOG00000032996"	"protein_coding"	"Vom1r19"
"ENSRNOG00000033061"	"protein_coding"	"LOC108348135"
"ENSRNOG00000033146"	"protein_coding"	"LOC103690015"
"ENSRNOG00000033173"	"protein_coding"	"Fam71e2"
"ENSRNOG00000033235"	"protein_coding"	"Relb"
"ENSRNOG00000033483"	"protein_coding"	"Vom1r44"
"ENSRNOG00000033755"	"protein_coding"	"Vom1r35"
"ENSRNOG00000033906"	"protein_coding"	"Zfp667"
"ENSRNOG00000034000"	"protein_coding"	"AABR07002659.1"
"ENSRNOG00000034101"	"protein_coding"	"Vom1r47"
"ENSRNOG00000034106"	"protein_coding"	"AC127887.1"
"ENSRNOG00000034184"	"protein_coding"	"Zfp583"
"ENSRNOG00000035453"	"miRNA"	"Mir3596c"
"ENSRNOG00000035565"	"miRNA"	"Mir330"
"ENSRNOG00000035572"	"miRNA"	"Mir125a"
"ENSRNOG00000035654"	"miRNA"	"Mir99b"
"ENSRNOG00000035686"	"rRNA"	"RF00001"
"ENSRNOG00000036303"	"miRNA"	"Mir343"
"ENSRNOG00000036304"	"miRNA"	"AABR07002353.1"
"ENSRNOG00000037931"	"protein_coding"	"Plaur"
"ENSRNOG00000038087"	"protein_coding"	"AC110846.1"
"ENSRNOG00000038088"	"protein_coding"	"Nanos2"
"ENSRNOG00000038101"	"protein_coding"	"Psg19"
"ENSRNOG00000038205"	"protein_coding"	"Gng5"
"ENSRNOG00000038251"	"protein_coding"	"AABR07002623.1"
"ENSRNOG00000038276"	"protein_coding"	"AABR07002622.1"
"ENSRNOG00000038445"	"protein_coding"	"Rnf225"
"ENSRNOG00000038479"	"protein_coding"	"AABR07002467.1"
"ENSRNOG00000038497"	"protein_coding"	"Vom2r29"
"ENSRNOG00000038600"	"protein_coding"	"Dnaaf3"
"ENSRNOG00000038607"	"protein_coding"	"Tmem86b"
"ENSRNOG00000038616"	"protein_coding"	"Cox6b2"
"ENSRNOG00000038622"	"protein_coding"	"Zfp628"
"ENSRNOG00000038625"	"protein_coding"	"Sbk2"
"ENSRNOG00000038644"	"protein_coding"	"Vom1r38"
"ENSRNOG00000038647"	"protein_coding"	"Vom1r37"
"ENSRNOG00000038674"	"pseudogene"	"AABR07002351.1"
"ENSRNOG00000039076"	"protein_coding"	"Spaca6"
"ENSRNOG00000041209"	"miRNA"	"AABR07002262.1"
"ENSRNOG00000041737"	"rRNA"	"RF00001"
"ENSRNOG00000042030"	"protein_coding"	"Nlrp4a"
"ENSRNOG00000042158"	"protein_coding"	"Ceacam12"
"ENSRNOG00000042250"	"protein_coding"	"Cgm4"
"ENSRNOG00000042347"	"protein_coding"	"AABR07001896.1"
"ENSRNOG00000042414"	"protein_coding"	"Nat14"
"ENSRNOG00000042502"	"protein_coding"	"Smim17"
"ENSRNOG00000042528"	"protein_coding"	"Tmem190"
"ENSRNOG00000042547"	"protein_coding"	"AABR07001902.1"
"ENSRNOG00000042605"	"protein_coding"	"Fpr2"
"ENSRNOG00000042719"	"protein_coding"	"Vom2r71"
"ENSRNOG00000042777"	"protein_coding"	"Zfp28"
"ENSRNOG00000042826"	"protein_coding"	"Zfp52"
"ENSRNOG00000042927"	"protein_coding"	"Sbk3"
"ENSRNOG00000043088"	"protein_coding"	"Ceacam19"
"ENSRNOG00000043328"	"protein_coding"	"Chmp2a"
"ENSRNOG00000043341"	"protein_coding"	"Zfp51"
"ENSRNOG00000043378"	"protein_coding"	"Nkpd1"
"ENSRNOG00000043416"	"protein_coding"	"Bcl3"
"ENSRNOG00000044940"	"rRNA"	"RF00001"
"ENSRNOG00000045583"	"protein_coding"	"AABR07002068.1"
"ENSRNOG00000045732"	"protein_coding"	"Fpr-rs3"
"ENSRNOG00000045783"	"protein_coding"	"Olr6"
"ENSRNOG00000046000"	"protein_coding"	"Clasrp"
"ENSRNOG00000046037"	"pseudogene"	"AABR07002384.1"
"ENSRNOG00000046153"	"protein_coding"	"LOC108349745"
"ENSRNOG00000046198"	"protein_coding"	"Vom2r19"
"ENSRNOG00000046317"	"miRNA"	"Mir295-2"
"ENSRNOG00000046339"	"protein_coding"	"AABR07002473.1"
"ENSRNOG00000046455"	"protein_coding"	"Zik1"
"ENSRNOG00000046500"	"protein_coding"	"Irgq"
"ENSRNOG00000046577"	"miRNA"	"AABR07002409.1"
"ENSRNOG00000046667"	"protein_coding"	"Fosb"
"ENSRNOG00000046669"	"protein_coding"	"AABR07002499.1"
"ENSRNOG00000046683"	"protein_coding"	"Lilrb3"
"ENSRNOG00000046704"	"miRNA"	"Mir3099"
"ENSRNOG00000046802"	"pseudogene"	"AABR07002094.1"
"ENSRNOG00000046915"	"protein_coding"	"Ceacam9"
"ENSRNOG00000047013"	"protein_coding"	"Prrg3"
"ENSRNOG00000047061"	"protein_coding"	"Zfp773-ps1"
"ENSRNOG00000047128"	"protein_coding"	"Vom1r23"
"ENSRNOG00000047204"	"protein_coding"	"Gp6"
"ENSRNOG00000047206"	"protein_coding"	"LOC100911727"
"ENSRNOG00000047230"	"protein_coding"	"AABR07002134.1"
"ENSRNOG00000047242"	"protein_coding"	"LOC100911184"
"ENSRNOG00000047370"	"protein_coding"	"Vom1r51"
"ENSRNOG00000047387"	"protein_coding"	"Lnpep"
"ENSRNOG00000047429"	"protein_coding"	"AABR07071871.1"
"ENSRNOG00000047435"	"miRNA"	"AC120692.1"
"ENSRNOG00000047490"	"protein_coding"	"Vom1r60"
"ENSRNOG00000047498"	"protein_coding"	"Vom1r15"
"ENSRNOG00000047512"	"protein_coding"	"Olr4"
"ENSRNOG00000047540"	"protein_coding"	"LOC103690077"
"ENSRNOG00000047575"	"protein_coding"	"Dhx34"
"ENSRNOG00000047610"	"protein_coding"	"LOC108348164"
"ENSRNOG00000047616"	"protein_coding"	"AABR07001967.1"
"ENSRNOG00000047703"	"protein_coding"	"Vom2r33"
"ENSRNOG00000047795"	"miRNA"	"AABR07002680.1"
"ENSRNOG00000047800"	"protein_coding"	"C5ar1"
"ENSRNOG00000047884"	"protein_coding"	"AABR07001923.1"
"ENSRNOG00000047986"	"protein_coding"	"Sult2a2"
"ENSRNOG00000048028"	"pseudogene"	"AABR07002546.1"
"ENSRNOG00000048033"	"protein_coding"	"Vom1r29"
"ENSRNOG00000048095"	"protein_coding"	"RGD1564801"
"ENSRNOG00000048100"	"protein_coding"	"AABR07002044.1"
"ENSRNOG00000048190"	"protein_coding"	"Rgmb"
"ENSRNOG00000048238"	"protein_coding"	"AABR07002418.1"
"ENSRNOG00000048353"	"protein_coding"	"Apeg3"
"ENSRNOG00000048370"	"protein_coding"	"Vom1r63"
"ENSRNOG00000048505"	"protein_coding"	"Vom1r32"
"ENSRNOG00000048635"	"protein_coding"	"Vom2r27"
"ENSRNOG00000048663"	"protein_coding"	"AABR07002093.2"
"ENSRNOG00000048848"	"protein_coding"	"Ccdc9"
"ENSRNOG00000049014"	"protein_coding"	"Zscan5b"
"ENSRNOG00000049028"	"protein_coding"	"C5ar2"
"ENSRNOG00000049274"	"protein_coding"	"LOC102551504"
"ENSRNOG00000049412"	"pseudogene"	"AABR07002181.1"
"ENSRNOG00000049529"	"protein_coding"	"Vom1r52"
"ENSRNOG00000049605"	"protein_coding"	"Zfp296"
"ENSRNOG00000049661"	"protein_coding"	"Inafm1"
"ENSRNOG00000049668"	"protein_coding"	"Vom1r58"
"ENSRNOG00000049710"	"protein_coding"	"Vom1r34"
"ENSRNOG00000049720"	"pseudogene"	"AABR07002129.1"
"ENSRNOG00000049759"	"protein_coding"	"Nlrp2"
"ENSRNOG00000049772"	"protein_coding"	"Gemin7"
"ENSRNOG00000049847"	"protein_coding"	"Vom1r27"
"ENSRNOG00000049902"	"protein_coding"	"Vom1r53"
"ENSRNOG00000050032"	"protein_coding"	"AABR07002689.1"
"ENSRNOG00000050348"	"protein_coding"	"LOC684270"
"ENSRNOG00000050407"	"protein_coding"	"Mfsd14a"
"ENSRNOG00000050476"	"protein_coding"	"AABR07002247.1"
"ENSRNOG00000050623"	"protein_coding"	"Vom1r-ps112"
"ENSRNOG00000050831"	"protein_coding"	"Vom2r35"
"ENSRNOG00000050887"	"protein_coding"	"Vom1r40"
"ENSRNOG00000051384"	"lincRNA"	"AABR07002337.1"
"ENSRNOG00000051483"	"protein_coding"	"LOC103689961"
"ENSRNOG00000051570"	"protein_coding"	"AABR07001910.1"
"ENSRNOG00000051578"	"protein_coding"	"Zfp54"
"ENSRNOG00000051757"	"protein_coding"	"Vom1r8"
"ENSRNOG00000051787"	"snoRNA"	"RF00105"
"ENSRNOG00000051815"	"processed_pseudogene"	"AC093995.3"
"ENSRNOG00000051875"	"lincRNA"	"AABR07001926.2"
"ENSRNOG00000051882"	"pseudogene"	"AABR07002187.1"
"ENSRNOG00000051968"	"lincRNA"	"AABR07002066.2"
"ENSRNOG00000051974"	"miRNA"	"Mir291a"
"ENSRNOG00000052154"	"protein_coding"	"Vom1r6"
"ENSRNOG00000052256"	"protein_coding"	"Dact3"
"ENSRNOG00000052260"	"protein_coding"	"Vom1r10"
"ENSRNOG00000052286"	"lincRNA"	"AABR07001799.1"
"ENSRNOG00000052287"	"protein_coding"	"Bsph1"
"ENSRNOG00000052304"	"protein_coding"	"AC096201.1"
"ENSRNOG00000052406"	"protein_coding"	"LOC102552527"
"ENSRNOG00000052468"	"snRNA"	"RF00026"
"ENSRNOG00000052600"	"protein_coding"	"Mboat7l1"
"ENSRNOG00000052756"	"snRNA"	"RF00003"
"ENSRNOG00000053001"	"miRNA"	"AABR07002644.1"
"ENSRNOG00000053124"	"protein_coding"	"Olr1l"
"ENSRNOG00000053141"	"processed_pseudogene"	"AABR07002353.2"
"ENSRNOG00000053234"	"protein_coding"	"Cnot3"
"ENSRNOG00000053253"	"misc_RNA"	"RF00100"
"ENSRNOG00000053260"	"protein_coding"	"Lilrb3a"
"ENSRNOG00000053450"	"protein_coding"	"Myadm"
"ENSRNOG00000053825"	"protein_coding"	"Vom1r28"
"ENSRNOG00000053828"	"protein_coding"	"Ppp1r12c"
"ENSRNOG00000053938"	"snoRNA"	"RF00105"
"ENSRNOG00000054183"	"sRNA"	"RF02151"
"ENSRNOG00000054371"	"protein_coding"	"Prkcg"
"ENSRNOG00000054409"	"protein_coding"	"Vom1r9"
"ENSRNOG00000054417"	"protein_coding"	"AABR07002025.1"
"ENSRNOG00000054438"	"protein_coding"	"LOC292543"
"ENSRNOG00000054447"	"snRNA"	"RF00026"
"ENSRNOG00000054459"	"protein_coding"	"Mboat7"
"ENSRNOG00000054552"	"protein_coding"	"AABR07002680.2"
"ENSRNOG00000054609"	"protein_coding"	"AABR07002683.1"
"ENSRNOG00000054623"	"snRNA"	"RF00026"
"ENSRNOG00000054736"	"protein_coding"	"Vom2r16"
"ENSRNOG00000054778"	"protein_coding"	"Vom1r29"
"ENSRNOG00000054798"	"misc_RNA"	"RF00100"
"ENSRNOG00000054831"	"miRNA"	"Mir935"
"ENSRNOG00000054919"	"snRNA"	"RF00026"
"ENSRNOG00000054954"	"protein_coding"	"Lilrb2"
"ENSRNOG00000055124"	"lincRNA"	"AABR07001942.1"
"ENSRNOG00000055179"	"protein_coding"	"Tsen34"
"ENSRNOG00000055229"	"protein_coding"	"LOC108348118"
"ENSRNOG00000055247"	"protein_coding"	"LOC100365062"
"ENSRNOG00000055259"	"protein_coding"	"Phldb3"
"ENSRNOG00000055298"	"protein_coding"	"Vom2r80"
"ENSRNOG00000055529"	"protein_coding"	"AABR07071874.1"
"ENSRNOG00000055538"	"protein_coding"	"Vom1r12"
"ENSRNOG00000055581"	"protein_coding"	"Tarm1"
"ENSRNOG00000055608"	"protein_coding"	"LOC102548695"
"ENSRNOG00000055716"	"protein_coding"	"Oscar"
"ENSRNOG00000055796"	"lincRNA"	"AC103574.1"
"ENSRNOG00000055798"	"protein_coding"	"LOC103689958"
"ENSRNOG00000055824"	"snRNA"	"RF00026"
"ENSRNOG00000055843"	"protein_coding"	"LOC100911224"
"ENSRNOG00000055983"	"lincRNA"	"AABR07002258.1"
"ENSRNOG00000056036"	"protein_coding"	"LOC103691005"
